-1.952,1.469,-1.375,0.105,-0.154,0.17,-0.047,0.336,-0.098,-0.41
-2.966,0.659,-1.057,1.36,0.152,1.435,0.197,0.926,-0.45,-0.637
-3.461,0.04,0.553,1.854,0.386,0.568,-1.003,-0.638,-1.04,1.051
-2.521,2.271,-0.277,0.27,-0.909,0.274,0.348,-0.028,-1.177,0.432
-2.101,1.502,-0.322,-0.363,0.026,0.116,0.162,-0.074,-0.106,-0.397
-2.795,1.957,-1.259,0.79,-0.274,0.078,-0.114,0.005,-0.309,1.142
-1.22,0.831,-1.674,0.94,-0.425,1.463,-0.063,1.135,-0.422,0.06
-3.35,2.713,-0.472,0.4,-0.196,0.248,-0.224,0.53,-0.358
-4.048,3.753,-1.15,-0.209,-0.53,0.871,0.445,0.716,-0.131,0.139
-4.216,3.638,0.192,-0.023,-1.231,-0.32,0.128,1.03,0.061,-0.179
-3.977,2.976,0.309,-0.259,0.026,0.816,-0.317,0.492,-0.674,-0.659
-1.425,0.256,-1.13,-0.284,-0.394,1.253,0.306,0.893,0.272,-0.378
-3.173,3.166,-1.501,-0.37,-0.437,0.974,0.179,0.556,-0.794,-0.549
-2.227,1.993,-0.156,1.554,-1.19,0.332,-0.548,1.362,-0.013,0.369
-4.139,3.363,-1.464,0.459,-0.066,1.045,-0.146,0.172,-0.124,-0.864
-2.85,1.446,-0.792,0.482,-0.365,0.046,-0.029,-0.761,-0.251,0.113
-4.047,0.913,0.734,1.479,0.258,0.206,-1.117,-0.423,-0.336,0.982
-2.982,2.001,-0.915,0.188,0.035,0.467,-0.13,-0.689,-0.684,0.664
-2.527,-0.926,-0.571,1.613,0.628,1.229,-0.687,-0.808,-0.354,0.625
-4.744,3.385,-0.886,0.571,0.235,0.183,0.357,0.04,0.203,-1.68
-3.57,3.41,-1.576,0.563,0.002,0.759,0.285,-0.466,-1.409,0.586
-4.028,0.982,-0.648,1.478,-0.048,2.108,-0.146,0.467,-0.654,-0.193
-4.052,3.747,-1.24,-0.299,-0.426,0.917,0.517,0.716,-0.21,-0.125
-2.041,2.119,-0.585,0.549,-0.43,-0.291,-0.002,-0.234,-0.751,0.253
-2.55,2.629,0.084,-0.159,-0.882,0.093,-0.19,0.961,0.032,-0.589
-3.39,3.422,-0.718,-0.667,-0.871,0.788,0.959,0.555,-0.482,-0.724
-3.972,3.24,-0.829,0.069,-0.617,0.977,0.532,0.498,-0.191,-0.91
-3.836,0.508,0.645,1.721,0.28,0.303,-0.911,-0.592,-0.631,1.023
-3.006,1.407,-0.875,0.945,-0.495,0.721,0.212,0.75,-0.037
-2.463,-0.197,-1.264,1.15,0.234,1.833,0.066,0.738,-1.382,-0.498
-3.065,2.372,-1.002,0.496,-1.295,0.86,0.327,-0.404,0.067,-0.155
-3.878,3.816,-0.155,-0.668,-1.207,0.541,0.022,1.972,-0.029,-0.29
-3.749,3.018,-0.755,-0.452,-0.666,0.209,0.741,0.9,-1.613,0.128
